emb_col1_1,emb_col1_2,emb_col1_3,emb_col1_4,emb_col1_5,emb_col1_6,emb_col1_7,emb_col1_8,emb_col1_9,emb_col1_10,emb_col2_1,emb_col2_2,emb_col2_3,emb_col2_4,emb_col2_5,ranks,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,rp
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,3178082.192,4000000.0,575342.4658,11095890.41,0,0,0,0,0.01369863,808.8630137,4603.068493,679.1643836,29.60273973,27397.26027,0.332
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,11125000.0,18406250.0,6437500.0,51031250.0,0,0,0,0,0.953125,767378.7656,1372052.406,116859.9844,10521.0625,656250.0,0.166
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,11917808.22,15013698.63,2109589.041,41534246.58,0,0,0,0,0.0,1336.726027,6645.39726,679.1643836,29.57534247,0.0,0.332
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,28281250.0,43812500.0,12000000.0,121093750.0,0,0,0,0,0.0,1907090.422,3225827.984,120583.0938,10860.29688,562500.0,0.142367067
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,7013698.63,8849315.068,1287671.233,24493150.68,0,0,0,0,0.0,4086.232877,21770.08219,679.1643836,29.5890411,27397.26027,0.666
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,2931506.849,3671232.877,493150.6849,10191780.82,0,0,0,0,0.0,149.8082192,3551.945205,679.1643836,29.57534247,0.0,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,12250000.0,19875000.0,7062500.0,52812500.0,0,0,0,0,0.0,167728.4531,570472.375,109274.9688,9842.59375,500000.0,0.083
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,10821917.81,13616438.36,1945205.479,37589041.1,0,0,0,0,0.0,47736.50685,40828.86301,679.1643836,29.63013699,0.0,0.498498498
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,4219178.082,5369863.014,767123.2877,14794520.55,0,0,0,0,0.0,1394.205479,3695.493151,679.1643836,29.56164384,0.0,0.666
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,7906250.0,15343750.0,7437500.0,40656250.0,0,0,0,0,0.0,620429.1563,1381046.625,116814.9375,10521.0625,250000.0,0.142367067
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,9479452.055,12027397.26,1698630.137,33205479.45,0,0,0,0,0.0,2852.90411,9799.39726,679.1643836,29.5890411,0.0,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,16593750.0,27625000.0,8437500.0,73937500.0,0,0,0,0,0.0,1751984.531,3031147.891,105550.9375,9503.46875,468750.0,0.5
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,9589041.096,12082191.78,1780821.918,33479452.05,0,0,0,0,0.0,10693.12329,21481.58904,679.1643836,29.60273973,0.0,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,0.0,27397.26027,0.0,82191.78082,0,0,0,0,0.0,120.8767123,3809.027397,679.1643836,29.57534247,0.0,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,10750000.0,18156250.0,6968750.0,48781250.0,0,0,0,0,0.0,195127.625,570307.7656,116814.9219,10521.01563,625000.0,0.333
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,15178082.19,19123287.67,2739726.027,53013698.63,0,0,0,0,0.0,32722.0137,30676.10959,679.1643836,29.63013699,0.0,0.332
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,4575342.466,5671232.877,821917.8082,15780821.92,0,0,0,0,0.0,507.7123288,5645.589041,679.1643836,29.57534247,27397.26027,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,18656250.0,28218750.0,9437500.0,78125000.0,0,0,0,0,0.0,559720.5938,1363067.375,109278.4688,9842.625,500000.0,0.285591767
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,3561643.836,4410958.904,630136.9863,12328767.12,0,0,0,0,0.0,1451.424658,11024.68493,679.1643836,29.5890411,0.0,0.332
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,15406250.0,25500000.0,9062500.0,68218750.0,0,0,0,0,0.0,1781093.25,3133180.734,120629.5938,10860.3125,562500.0,0.333
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,6410958.904,8054794.521,1150684.932,22356164.38,0,0,0,0,0.0,3742.465753,26600.41096,679.1643836,29.60273973,0.0,0.498498498
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,4273972.603,5369863.014,821917.8082,14876712.33,0,0,0,0,0.0,129.8493151,3332.547945,679.1643836,29.57534247,0.0,0.332
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,12812500.0,19937500.0,6531250.0,55000000.0,0,0,0,0,0.0,124768.0625,579105.5,120629.5938,10860.25,593750.0,0.333
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,9013698.63,11506849.32,1589041.096,31835616.44,0,0,0,0,0.0,12820.24658,42804.35616,679.1643836,29.61643836,0.0,0.666
1.35009,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.0088869855,0.0,1.2028078,0.28428343,0.7387715,0.0054341126,1,3095890.411,3890410.959,547945.2055,10849315.07,0,0,0,0,0.0,459.5342466,4796.616438,679.1643836,29.57534247,0.0,0.666
1.35009,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.0088869855,0.0,1.2028078,0.28428343,0.7387715,0.0054341126,1,12312500.0,20656250.0,7531250.0,56000000.0,0,0,0,0,0.0,572542.0781,1228258.391,120629.5938,10860.26563,531250.0,0.166
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,11589041.1,14657534.25,2136986.301,40465753.42,0,0,0,0,0.0,3607.986301,10110.57534,679.0684932,29.61643836,27397.26027,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,11031250.0,19000000.0,7687500.0,51312500.0,437500,0,0,0,0.0,1784416.391,3038311.359,120583.0938,10860.3125,656250.0,0.166
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,23780821.92,30027397.26,4246575.342,83205479.45,0,0,0,0,0.0,4518.657534,14228.9589,679.1643836,29.5890411,27397.26027,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,2986301.37,3753424.658,520547.9452,10356164.38,0,0,0,0,0.0,188.7671233,4008.30137,679.1643836,29.54794521,27397.26027,0.332
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,8031250.0,15656250.0,7062500.0,41125000.0,0,0,0,0,0.0,192483.5469,589896.4219,116859.875,10521.0625,500000.0,0.166
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,15589041.1,19780821.92,2849315.068,54465753.42,0,0,0,0,0.0,14769.0411,51299.60274,679.1643836,29.61643836,0.0,0.666
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,3972602.74,4986301.37,739726.0274,13890410.96,0,0,0,0,0.0,383.8767123,4445.561644,679.1643836,29.5890411,0.0,0.498498498
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,9406250.0,18781250.0,7718750.0,48406250.0,0,0,0,0,0.0,558034.1875,1238279.641,113046.7031,10181.85938,656250.0,0.285591767
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,15342465.75,19315068.49,2739726.027,53424657.53,0,0,0,0,0.0,4032.356164,5827.520548,679.1643836,29.57534247,0.0,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,15187500.0,26093750.0,9937500.0,72281250.0,625000,0,0,0,0.0,1795365.391,3296491.25,113090.3281,10181.875,593750.0,0.5
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,6136986.301,7698630.137,1123287.671,21369863.01,0,0,0,0,0.0,6872.684932,18525.09589,679.1643836,29.60273973,0.0,0.666
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,3890410.959,4849315.068,739726.0274,13589041.1,0,0,0,0,0.0,171.4383562,3784.767123,679.1643836,29.5890411,0.0,2.006024096
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,7031250.0,13312500.0,5968750.0,34875000.0,0,0,0,0,0.0,182219.9063,582722.9219,120583.0938,10860.26563,562500.0,0.333
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,14328767.12,18164383.56,2602739.726,50136986.3,0,0,0,0,0.0,29117.9589,54704.15068,679.1643836,29.63013699,0.0,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,2931506.849,3726027.397,575342.4658,10273972.6,0,0,0,0,0.0,732.0684932,4743.958904,679.1643836,29.5890411,0.0,0.498498498
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,14218750.0,21656250.0,7187500.0,60187500.0,0,0,0,0,0.0,633187.7813,1400825.172,109320.6094,9842.65625,656250.0,0.142367067
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,6383561.644,8136986.301,1178082.192,22465753.42,0,0,0,0,0.0,2005.493151,9060.835616,679.1643836,29.61643836,0.0,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,18250000.0,31062500.0,9125000.0,83156250.0,0,0,0,0,0.0,1743464.719,3286065.469,116814.8594,10521.09375,843750.0,0.333
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,10054794.52,12821917.81,1835616.438,35178082.19,0,0,0,0,0.0,10335.13699,14159.90411,679.1643836,29.5890411,0.0,0.666
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,0.0,0.0,0.0,82191.78082,0,0,0,0,0.0,191.6438356,3536.205479,679.1643836,29.57534247,0.0,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,9468750.0,16468750.0,5687500.0,43187500.0,0,0,0,0,0.0,161348.7344,614643.4531,120583.0938,10860.26563,406250.0,0.285591767
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,33671232.88,42520547.95,6164383.562,117890411.0,0,0,0,0,0.0,35046.20548,47856.78082,679.1643836,29.61643836,0.0,0.666
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,5534246.575,6958904.11,986301.3699,19232876.71,0,0,0,0,0.0,495.5616438,4515.780822,679.1643836,29.57534247,27397.26027,0.666
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,14031250.0,24218750.0,9062500.0,66781250.0,0,0,0,0,0.0,659823.3438,1503162.25,116859.9844,10521.04688,562500.0,0.333
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,11041095.89,13972602.74,1972602.74,38520547.95,0,0,0,0,0.0,6028.109589,10121.72603,679.1643836,29.5890411,27397.26027,0.666
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,16250000.0,26500000.0,9593750.0,74062500.0,0,0,0,0,0.0,1791076.094,3150466.734,116859.9219,10521.07813,750000.0,0.285591767
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,13726027.4,17315068.49,2520547.945,48082191.78,0,0,0,0,0.0,6983.616438,14196.19178,679.1643836,29.60273973,27397.26027,0.332
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,0.0,27397.26027,0.0,109589.0411,0,0,0,0,0.0,154.6438356,3689.369863,679.1643836,29.57534247,0.0,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,14031250.0,21531250.0,7125000.0,58687500.0,0,0,0,0,0.0,169841.625,655898.8125,120629.5938,10860.26563,218750.0,0.333
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,15698630.14,19808219.18,2849315.068,54767123.29,0,0,0,0,0.0,16474.80822,51421.16438,679.1643836,29.61643836,27397.26027,0.666
1.35009,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.0088869855,0.0,1.2028078,0.28428343,0.7387715,0.0054341126,1,4712328.767,5945205.479,876712.3288,16438356.16,0,0,0,0,0.0,481.8356164,11763.34247,679.1643836,29.5890411,27397.26027,1.0
1.35009,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.0088869855,0.0,1.2028078,0.28428343,0.7387715,0.0054341126,1,16687500.0,27093750.0,9906250.0,73281250.0,0,0,0,0,0.0,527616.875,1382832.313,113043.0625,10181.84375,468750.0,0.333
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,10849315.07,13835616.44,1917808.219,38136986.3,0,0,0,0,0.0,3255.630137,10593.08219,679.1643836,29.60273973,0.0,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,17750000.0,29625000.0,10750000.0,79656250.0,0,0,0,0,0.0,1678615.297,3099996.234,113090.2188,10181.90625,562500.0,0.166
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,11013698.63,13863013.7,1972602.74,38520547.95,0,0,0,0,0.0,12469.42466,22242.10959,679.1643836,29.60273973,27397.26027,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,4438356.164,5589041.096,821917.8082,15506849.32,0,0,0,0,0.0,325.7671233,3680.424658,679.1643836,29.57534247,0.0,0.666
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,13656250.0,22406250.0,7312500.0,61093750.0,0,0,0,0,0.0,218375.1719,624279.3281,116859.9844,10521.04688,593750.0,0.285591767
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,26465753.42,33506849.32,4712328.767,92438356.16,0,0,0,0,0.0,28807.64384,35882.05479,679.1643836,29.64383562,0.0,1.501501502
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,5369863.014,6794520.548,931506.8493,18767123.29,0,0,0,0,0.0,623.0,4969.794521,679.1643836,29.60273973,0.0,0.498498498
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,13312500.0,22218750.0,9250000.0,62468750.0,0,0,0,0,0.0,609933.1094,1527162.656,116859.9219,10521.0625,531250.0,0.142367067
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,4356164.384,5506849.315,794520.5479,15205479.45,0,0,0,0,0.0,1221.739726,11382.0411,679.1643836,29.60273973,0.0,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,14781250.0,26000000.0,10000000.0,70406250.0,593750,0,0,0,0.0,1968643.938,3431757.75,109278.5469,9842.6875,625000.0,0.285591767
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,8986301.37,11452054.79,1561643.836,31506849.32,0,0,0,0,0.0,5732.767123,19262.16438,679.1643836,29.5890411,27397.26027,1.0
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,1506849.315,1890410.959,246575.3425,5260273.973,0,0,0,0,0.0,196.1780822,4589.123288,679.1643836,29.54794521,27397.26027,0.332
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,7718750.0,15718750.0,6906250.0,42281250.0,0,0,0,0,0.0,161262.7188,585617.5469,113046.7656,10181.71875,468750.0,0.399759904
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,31616438.36,39890410.96,5753424.658,110383561.6,0,0,0,0,0.0,27736.9863,63279.39726,679.1643836,29.63013699,27397.26027,0.498498498
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,9232876.712,11753424.66,1698630.137,32465753.42,0,0,0,0,0.0,559.369863,6276.890411,679.1643836,29.57534247,27397.26027,0.498498498
