emb_col1_1,emb_col1_2,emb_col1_3,emb_col1_4,emb_col1_5,emb_col1_6,emb_col1_7,emb_col1_8,emb_col1_9,emb_col1_10,emb_col2_1,emb_col2_2,emb_col2_3,emb_col2_4,emb_col2_5,ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,rp
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,9580000000.0,23056000000.0,7454000000.0,70716000000.0,200000000,192000000,8000000,6000000,3786790.0,13544381142.0,9661557876.0,37771,2216423,1118000000.0,0.076638966
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,9568000000.0,23052000000.0,7448000000.0,70710000000.0,236000000,190000000,10000000,6000000,3786498.0,13541617296.0,9667786310.0,37771,2216422,1120000000.0,0.076638966
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,10228000000.0,24622000000.0,7958000000.0,75506000000.0,232000000,204000000,10000000,8000000,4041972.0,14466353387.0,10328948034.0,37771,2219491,1186000000.0,0.071153022
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,10228000000.0,24614000000.0,7956000000.0,75516000000.0,234000000,204000000,10000000,8000000,4041983.0,14465784300.0,10330133682.0,37771,2219491,1170000000.0,0.0664
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,11170000000.0,26890000000.0,8692000000.0,82486000000.0,272000000,224000000,12000000,6000000,4415216.0,15793695645.0,11283377627.0,37771,2223938,1330000000.0,0.071153022
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,11172000000.0,26888000000.0,8692000000.0,82484000000.0,220000000,224000000,10000000,6000000,4414645.0,15801578838.0,11284240191.0,37771,2223938,1308000000.0,0.124906227
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,12566000000.0,30246000000.0,9778000000.0,92782000000.0,310000000,252000000,12000000,8000000,4965776.0,17768576200.0,12697720781.0,37771,2230463,1446000000.0,0.062265566
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,12568000000.0,30246000000.0,9778000000.0,92780000000.0,336000000,250000000,12000000,8000000,4966253.0,17772514198.0,12693414672.0,37771,2230463,1480000000.0,0.058595129
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,13582000000.0,32702000000.0,10572000000.0,100000000000.0,270000000,272000000,14000000,10000000,5366379.0,19209515153.0,13718614740.0,37771,2235223,1600000000.0,0.11754324
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,13582000000.0,32694000000.0,10568000000.0,100000000000.0,330000000,268000000,14000000,10000000,5366214.0,19213326415.0,13715676222.0,37771,2235222,1588000000.0,0.058595129
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,16596000000.0,67398000000.0,24292000000.0,198000000000.0,554000000,606000000,34000000,22000000,15302116.0,68484369335.0,37906470860.0,37771,2188660,5098000000.0,0.048734085
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,16594000000.0,67392000000.0,24292000000.0,198000000000.0,574000000,604000000,38000000,22000000,15301633.0,68483149268.0,37893007872.0,37771,2188660,5152000000.0,0.048734085
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,19312000000.0,78470000000.0,28272000000.0,230000000000.0,660000000,704000000,38000000,24000000,17830455.0,79734773545.0,44082996231.0,37771,2191346,5984000000.0,0.041625
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,19318000000.0,78474000000.0,28276000000.0,230000000000.0,638000000,704000000,38000000,22000000,17830366.0,79736081466.0,44079176428.0,37771,2191345,6088000000.0,0.040778839
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,20846000000.0,84638000000.0,30500000000.0,248000000000.0,718000000,760000000,44000000,26000000,19215046.0,85985976622.0,47484732095.0,37771,2192868,6482000000.0,0.038426033
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,20840000000.0,84634000000.0,30492000000.0,248000000000.0,696000000,760000000,48000000,28000000,19215052.0,85986988805.0,47490839474.0,37771,2192869,6544000000.0,0.038426033
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,22568000000.0,91706000000.0,33040000000.0,269000000000.0,784000000,826000000,56000000,30000000,20841195.0,93175950474.0,51444975407.0,37771,2194674,6918000000.0,0.035052632
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,22590000000.0,91720000000.0,33050000000.0,269000000000.0,752000000,824000000,46000000,26000000,20847379.0,93176577029.0,51446070550.0,37771,2194674,6982000000.0,0.035679846
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,25314000000.0,103000000000.0,37036000000.0,301000000000.0,878000000,924000000,54000000,34000000,23357825.0,104000000000.0,57616458509.0,37771,2197356,7964000000.0,0.031714286
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,25324000000.0,103000000000.0,37040000000.0,301000000000.0,840000000,924000000,48000000,30000000,23356744.0,104000000000.0,57611953223.0,37771,2197356,7890000000.0,0.031714286
0.0,0.81304437,0.0,0.6445023,0.51660246,0.32323775,0.653066,0.0,0.0,0.6376402,0.43633372,1.071023,0.85970163,0.0,0.0,1,27638000000.0,112000000000.0,40434000000.0,329000000000.0,926000000,1008000000,56000000,34000000,25498933.0,114000000000.0,62877930907.0,37771,2199676,8576000000.0,0.028956522
0.0,0.81304437,0.0,0.6445023,0.51660246,0.32323775,0.653066,0.0,0.0,0.6376402,0.43633372,1.071023,0.85970163,0.0,0.0,1,27632000000.0,112000000000.0,40434000000.0,329000000000.0,926000000,1006000000,64000000,34000000,25499510.0,114000000000.0,62892310881.0,37771,2199675,8454000000.0,0.044118945
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,286000000000.0,1360000000000.0,489000000000.0,3910000000000.0,20022000000,13924000000,1824000000,1800000000,249981662.0,1430000000000.0,750000000000.0,37771,2210881,112000000000.0,0.005083969
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,286000000000.0,1360000000000.0,489000000000.0,3910000000000.0,19866000000,13894000000,1700000000,1720000000,249901207.0,1430000000000.0,750000000000.0,37771,2210881,111000000000.0,0.005051846
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,,,,,22928000000,15918000000,2164000000,1942000000,,,,37771,2216434,127000000000.0,0.006065549
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,,,,,22854000000,15880000000,2046000000,1938000000,286900777.0,1630000000000.0,858000000000.0,37771,2216432,126000000000.0,0.005978483
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,270000000.0,370000000.0,106000000.0,1272000000.0,2000000,0,0,0,175215.0,161233229.0,116009903.0,37771,2173738,12000000.0,3.003003003
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,270000000.0,368000000.0,106000000.0,1272000000.0,4000000,0,0,0,174251.0,160404192.0,116615484.0,37771,2173739,14000000.0,6.024096386
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,314000000.0,430000000.0,124000000.0,1482000000.0,4000000,0,0,0,203407.0,189095070.0,136410165.0,37771,2174048,14000000.0,2.0
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,314000000.0,430000000.0,124000000.0,1482000000.0,4000000,0,0,0,204461.0,189000920.0,136132143.0,37771,2174046,14000000.0,3.003003003
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,360000000.0,492000000.0,142000000.0,1692000000.0,4000000,0,0,0,232186.0,215808727.0,155734796.0,37771,2174351,18000000.0,3.501501502
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,360000000.0,492000000.0,142000000.0,1692000000.0,4000000,0,0,0,231261.0,213268610.0,154300642.0,37771,2174351,16000000.0,2.332
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,404000000.0,552000000.0,158000000.0,1902000000.0,6000000,0,0,0,261358.0,240836523.0,174050489.0,37771,2174657,20000000.0,3.501501502
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,404000000.0,552000000.0,158000000.0,1900000000.0,6000000,0,0,0,260847.0,240919198.0,174391164.0,37771,2174658,18000000.0,3.501501502
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,448000000.0,614000000.0,176000000.0,2112000000.0,4000000,2000000,0,0,291033.0,268238836.0,193661793.0,37771,2174959,22000000.0,3.501501502
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,446000000.0,614000000.0,176000000.0,2114000000.0,6000000,2000000,0,0,291211.0,268352327.0,193840155.0,37771,2174962,20000000.0,4.003003003
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,492000000.0,676000000.0,194000000.0,2322000000.0,6000000,2000000,0,0,318597.0,294705151.0,212096112.0,37771,2175330,24000000.0,21.666
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,492000000.0,672000000.0,194000000.0,2320000000.0,6000000,2000000,0,0,317967.0,293128235.0,212070358.0,37771,2175330,24000000.0,16.26576577
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,1042000000.0,2424000000.0,776000000.0,7526000000.0,44000000,20000000,0,0,419863.0,1418845986.0,1017911203.0,37771,2175633,114000000.0,25.666
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,1042000000.0,2424000000.0,776000000.0,7526000000.0,44000000,20000000,0,0,420220.0,1420711422.0,1017222387.0,37771,2175633,108000000.0,25.332
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,1216000000.0,2828000000.0,906000000.0,8782000000.0,50000000,22000000,0,0,490468.0,1655664716.0,1184027904.0,37771,2176245,134000000.0,29.0
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,1216000000.0,2826000000.0,906000000.0,8780000000.0,52000000,22000000,0,0,490091.0,1654315299.0,1186637190.0,37771,2176245,134000000.0,21.52102102
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,1386000000.0,3224000000.0,1034000000.0,10012000000.0,28000000,26000000,0,0,559471.0,1884760362.0,1353871740.0,37771,2176853,156000000.0,32.332
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,1388000000.0,3226000000.0,1034000000.0,10014000000.0,36000000,26000000,0,0,559651.0,1886199521.0,1350636205.0,37771,2176853,150000000.0,24.52402402
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,1560000000.0,3628000000.0,1162000000.0,11266000000.0,34000000,30000000,0,0,629824.0,2123626474.0,1525678313.0,37771,2177525,176000000.0,36.0
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,1560000000.0,3628000000.0,1162000000.0,11266000000.0,66000000,30000000,0,0,628809.0,2121870870.0,1522905350.0,37771,2177526,156000000.0,27.02702703
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,1734000000.0,4032000000.0,1292000000.0,12518000000.0,72000000,32000000,0,0,698558.0,2353534877.0,1689966155.0,37771,2178134,192000000.0,24.00960384
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,1732000000.0,4030000000.0,1290000000.0,12516000000.0,34000000,32000000,0,0,699465.0,2359745512.0,1689886540.0,37771,2178135,186000000.0,39.0
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,1906000000.0,4434000000.0,1420000000.0,13768000000.0,36000000,36000000,0,0,769008.0,2594289873.0,1856228401.0,37771,2178808,214000000.0,36.12983065
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,1908000000.0,4434000000.0,1422000000.0,13772000000.0,72000000,36000000,0,0,769289.0,2592575083.0,1856787335.0,37771,2178808,212000000.0,36.12983065
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,9136000000.0,29980000000.0,9994000000.0,88842000000.0,328000000,358000000,18000000,16000000,1484337.0,19493037773.0,13974828229.0,37771,2184484,1602000000.0,9.025681625
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,2272000000.0,9294000000.0,3240000000.0,26382000000.0,88000000,84000000,4000000,2000000,2306746.0,9268968800.0,4217693424.0,37771,2173742,646000000.0,16.04164481
0.0,0.81304437,0.0,0.6445023,0.51660246,0.32323775,0.653066,0.0,0.0,0.6376402,0.43633372,1.071023,0.85970163,0.0,0.0,1,2270000000.0,9292000000.0,3238000000.0,26380000000.0,92000000,84000000,4000000,2000000,2306971.0,9270038957.0,4218867650.0,37771,2173742,642000000.0,21.27237486
0.0,0.81304437,0.0,0.6445023,0.51660246,0.32323775,0.653066,0.0,0.0,0.6376402,0.43633372,1.071023,0.85970163,0.0,0.0,1,2646000000.0,10828000000.0,3774000000.0,30734000000.0,92000000,98000000,4000000,2000000,2685867.0,10802153263.0,4915589638.0,37771,2174048,750000000.0,18.05136325
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,2646000000.0,10828000000.0,3774000000.0,30734000000.0,136000000,98000000,4000000,2000000,2686101.0,10797168461.0,4915747371.0,37771,2174049,758000000.0,20.63676433
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,3020000000.0,12362000000.0,4308000000.0,35092000000.0,164000000,112000000,6000000,2000000,3065892.0,12333546944.0,5613524447.0,37771,2174353,842000000.0,16.04164481
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,3018000000.0,12362000000.0,4308000000.0,35092000000.0,120000000,112000000,4000000,2000000,3064000.0,12331430124.0,5620710160.0,37771,2174353,866000000.0,19.1596907
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,3394000000.0,13896000000.0,4842000000.0,39444000000.0,120000000,126000000,6000000,4000000,3442562.0,13863268786.0,6311309609.0,37771,2174660,970000000.0,16.04164481
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,3394000000.0,13894000000.0,4842000000.0,39442000000.0,124000000,126000000,8000000,4000000,3443986.0,13861510156.0,6319451928.0,37771,2174660,970000000.0,16.04164481
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,3768000000.0,15428000000.0,5376000000.0,43792000000.0,134000000,142000000,6000000,4000000,3822783.0,15393082253.0,7008122182.0,37771,2174963,1074000000.0,14.44325763
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,3768000000.0,15426000000.0,5374000000.0,43792000000.0,134000000,140000000,6000000,2000000,3821881.0,15393526562.0,7010856410.0,37771,2174962,1078000000.0,15.768244
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,3768000000.0,15428000000.0,5376000000.0,43790000000.0,138000000,142000000,6000000,2000000,3822773.0,15394488121.0,7008865353.0,37771,2174962,1066000000.0,14.44325763
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,4142000000.0,16964000000.0,5912000000.0,48152000000.0,154000000,154000000,8000000,4000000,4202324.0,16925917887.0,7707252812.0,37771,2175329,1172000000.0,13.12736891
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,4146000000.0,16968000000.0,5914000000.0,48156000000.0,148000000,154000000,6000000,4000000,4200832.0,16924577184.0,7705228341.0,37771,2175330,1174000000.0,13.12736891
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,22318000000.0,109000000000.0,38038000000.0,303000000000.0,1740000000,1130000000,172000000,168000000,21051649.0,113000000000.0,49144489729.0,37771,2174359,8330000000.0,2.677092152
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,33326000000.0,163000000000.0,56852000000.0,453000000000.0,2572000000,1692000000,276000000,252000000,31282623.0,169000000000.0,73493061249.0,37770,2175638,12484000000.0,1.622225255
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,33330000000.0,163000000000.0,56856000000.0,453000000000.0,2584000000,1692000000,228000000,230000000,31275433.0,169000000000.0,73481659010.0,37771,2175640,12440000000.0,1.640697342
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,38854000000.0,191000000000.0,66278000000.0,528000000000.0,3032000000,1974000000,288000000,282000000,36370259.0,197000000000.0,85664102280.0,37771,2176252,14542000000.0,1.401751556
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,38852000000.0,191000000000.0,66276000000.0,528000000000.0,2988000000,1972000000,270000000,268000000,36479666.0,197000000000.0,85706954635.0,37771,2176252,14542000000.0,1.613736751
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,44266000000.0,217000000000.0,75498000000.0,601000000000.0,3424000000,2248000000,284000000,298000000,41450418.0,225000000000.0,97609049078.0,37771,2176861,16520000000.0,1.233972678
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,44222000000.0,217000000000.0,75478000000.0,601000000000.0,3412000000,2250000000,328000000,284000000,41489382.0,225000000000.0,97600050819.0,37771,2176861,16574000000.0,1.193219638
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,49638000000.0,244000000000.0,84830000000.0,676000000000.0,3856000000,2528000000,360000000,326000000,46737692.0,253000000000.0,110000000000.0,37771,2177534,18468000000.0,1.127945775
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,49756000000.0,244000000000.0,84884000000.0,676000000000.0,3848000000,2530000000,332000000,330000000,46611866.0,253000000000.0,110000000000.0,37771,2177534,18574000000.0,1.255005087
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,55258000000.0,271000000000.0,94288000000.0,751000000000.0,4258000000,2800000000,344000000,370000000,51952630.0,281000000000.0,122000000000.0,37771,2178142,20708000000.0,0.975531793
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,55252000000.0,271000000000.0,94284000000.0,751000000000.0,4264000000,2806000000,366000000,360000000,51904794.0,281000000000.0,122000000000.0,37771,2178142,20706000000.0,0.988882062
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,55268000000.0,271000000000.0,94290000000.0,751000000000.0,4316000000,2806000000,368000000,356000000,51848337.0,281000000000.0,122000000000.0,37771,2178142,20660000000.0,0.975531793
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,55288000000.0,271000000000.0,94300000000.0,751000000000.0,4296000000,2806000000,376000000,358000000,51752402.0,281000000000.0,122000000000.0,37771,2178142,20728000000.0,1.135648696
0.0,0.8130445,0.0,0.64450234,0.5166025,0.32323772,0.6530661,0.0,0.0,0.6376402,0.43633375,1.071023,0.8597017,0.0,0.0,1,60728000000.0,298000000000.0,104000000000.0,826000000000.0,4724000000,3086000000,408000000,448000000,57230461.0,309000000000.0,134000000000.0,37771,2178816,22796000000.0,0.885756726
0.0,0.81304437,0.0,0.6445023,0.51660246,0.32323775,0.653066,0.0,0.0,0.6376402,0.43633372,1.071023,0.85970163,0.0,0.0,1,60786000000.0,298000000000.0,104000000000.0,826000000000.0,4736000000,3090000000,412000000,414000000,57060699.0,309000000000.0,134000000000.0,37771,2178816,22602000000.0,0.891202489
